season,round,race_name,circuit_id,circuit_name,driver_id,constructor_id,grid_position,quali_gap_to_pole,grid_position_weighted,current_points,current_position,avg_points_per_race,avg_finish_position,races_completed,wins,podiums,poles,recent_top3_rate,last_race_finish,last_race_points,momentum,constructor_avg_finish,constructor_avg_points,driver_track_history,constructor_development_rate,track_overtaking_index,season_weight,finish_position,points,dnf_flag
2021,17,United States Grand Prix,,United States Grand Prix,ocon,alpine,11.0,,3.3000000000000007,46.0,11,2.875,10.9375,16,1,1,0,0.0625,10.0,1.0,1.0,10.40625,3.25,11.539823008849558,-12.0,0.7,0.2,19.0,0.0,
2021,17,United States Grand Prix,,United States Grand Prix,gasly,alphatauri,8.0,,2.4000000000000004,74.0,9,4.625,9.5625,16,0,1,0,0.0625,6.0,8.0,8.0,11.5,2.875,12.052631578947368,-9.0,0.7,0.2,20.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,max_verstappen,red_bull,3.0,,1.2000000000000002,282.5,1,16.61764705882353,4.882352941176471,17,8,13,9,0.7647058823529411,1.0,25.0,7.0,6.0588235294117645,12.720588235294118,3.254385964912281,13.833333333333332,0.6,0.2,1.0,25.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,hamilton,mercedes,2.0,,0.8,273.5,2,16.08823529411765,4.0,17,5,12,3,0.7058823529411765,2.0,19.0,-6.0,5.411764705882353,13.367647058823529,6.271929824561403,13.833333333333332,0.6,0.2,2.0,18.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,perez,red_bull,4.0,,1.6,150.0,4,8.823529411764707,7.235294117647059,17,1,4,0,0.23529411764705882,3.0,15.0,5.0,6.0588235294117645,12.720588235294118,7.166666666666667,13.833333333333332,0.6,0.2,3.0,15.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,gasly,alphatauri,5.0,,2.0,74.0,9,4.352941176470588,10.176470588235293,17,0,1,0,0.058823529411764705,20.0,0.0,0.0,11.676470588235293,2.764705882352941,12.052631578947368,-1.9999999999999996,0.6,0.2,4.0,12.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,leclerc,ferrari,8.0,,3.2,128.0,6,7.529411764705882,7.9411764705882355,17,0,1,2,0.058823529411764705,4.0,12.0,4.0,7.294117647058823,7.367647058823529,6.517543859649122,3.4999999999999982,0.6,0.2,5.0,10.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,sainz,ferrari,6.0,,2.4000000000000004,122.5,7,7.205882352941177,6.647058823529412,17,0,3,0,0.17647058823529413,7.0,6.0,2.0,7.294117647058823,7.367647058823529,8.0,3.4999999999999982,0.6,0.2,6.0,8.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,vettel,aston_martin,9.0,,3.6,36.0,12,2.1176470588235294,12.352941176470589,17,0,1,0,0.058823529411764705,10.0,1.0,1.0,12.029411764705882,1.8235294117647058,11.761904761904763,-2.6666666666666665,0.6,0.2,7.0,6.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,raikkonen,alfa,10.0,,4.0,6.0,17,0.4,13.066666666666666,15,0,0,0,0.0,13.0,0.0,0.0,13.147058823529411,0.20588235294117646,13.2,1.3333333333333333,0.6,0.2,8.0,4.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,alonso,alpine,12.0,,4.800000000000001,58.0,10,3.411764705882353,10.352941176470589,17,0,0,0,0.0,18.0,0.0,0.0,10.882352941176471,3.0588235294117645,9.929824561403509,-3.0,0.6,0.2,9.0,2.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,norris,mclaren,18.0,,7.2,149.0,5,8.764705882352942,6.352941176470588,17,0,4,1,0.23529411764705882,8.0,4.0,-8.0,6.970588235294118,7.4411764705882355,6.385964912280702,-4.0,0.6,0.2,10.0,1.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,giovinazzi,alfa,11.0,,4.4,1.0,18,0.058823529411764705,13.058823529411764,17,0,0,0,0.0,11.0,0.0,0.0,13.147058823529411,0.20588235294117646,13.090909090909092,1.3333333333333333,0.6,0.2,11.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,ricciardo,mclaren,7.0,,2.8000000000000003,104.0,8,6.117647058823529,7.588235294117647,17,1,1,0,0.058823529411764705,5.0,10.0,4.0,6.970588235294118,7.4411764705882355,11.507246376811594,-4.0,0.6,0.2,12.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,ocon,alpine,19.0,,7.6000000000000005,46.0,11,2.7058823529411766,11.411764705882353,17,1,1,0,0.058823529411764705,19.0,0.0,0.0,10.882352941176471,3.0588235294117645,11.539823008849558,-3.0,0.6,0.2,13.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,stroll,aston_martin,20.0,,8.0,26.0,13,1.5294117647058822,11.705882352941176,17,0,0,0,0.0,12.0,0.0,-1.0,12.029411764705882,1.8235294117647058,12.410714285714286,-2.6666666666666665,0.6,0.2,14.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,bottas,mercedes,1.0,,0.4,181.0,3,10.647058823529411,6.823529411764706,17,1,9,2,0.5294117647058824,6.0,8.0,-8.0,5.411764705882353,13.367647058823529,12.4,13.833333333333332,0.6,0.2,15.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,russell,williams,16.0,,6.4,16.0,15,0.9411764705882353,13.117647058823529,17,0,1,0,0.058823529411764705,14.0,0.0,0.0,14.264705882352942,0.6764705882352942,7.587719298245614,-3.6666666666666665,0.6,0.2,16.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,latifi,williams,13.0,,5.2,7.0,16,0.4117647058823529,15.411764705882353,17,0,0,0,0.0,15.0,0.0,0.0,14.264705882352942,0.6764705882352942,15.886363636363637,-3.6666666666666665,0.6,0.2,17.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,mazepin,haas,15.0,,6.0,0.0,21,0.0,17.764705882352942,17,0,0,0,0.0,17.0,0.0,0.0,17.264705882352942,0.0,17.761904761904763,0.0,0.6,0.2,18.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,mick_schumacher,haas,14.0,,5.6000000000000005,0.0,20,0.0,16.764705882352942,17,0,0,0,0.0,16.0,0.0,0.0,17.264705882352942,0.0,15.55813953488372,0.0,0.6,0.2,19.0,0.0,
2021,18,Mexico City Grand Prix,,Mexico City Grand Prix,tsunoda,alphatauri,17.0,,6.800000000000001,20.0,14,1.1764705882352942,13.176470588235293,17,0,0,0,0.0,9.0,2.0,0.0,11.676470588235293,2.764705882352941,13.324561403508772,-1.9999999999999996,0.6,0.2,20.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,hamilton,mercedes,10.0,,4.0,291.5,2,16.194444444444443,3.888888888888889,18,5,13,3,0.7222222222222222,2.0,18.0,-7.0,5.583333333333333,13.125,6.271929824561403,-1.0,0.6,0.2,1.0,25.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,max_verstappen,red_bull,2.0,,0.8,307.5,1,17.083333333333332,4.666666666666667,18,9,14,9,0.7777777777777778,1.0,25.0,7.0,5.833333333333333,13.125,3.254385964912281,17.999999999999996,0.6,0.2,2.0,18.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,bottas,mercedes,1.0,,0.4,181.0,3,10.055555555555555,7.277777777777778,18,1,9,3,0.5,15.0,0.0,-16.0,5.583333333333333,13.125,12.4,-1.0,0.6,0.2,3.0,15.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,perez,red_bull,4.0,,1.6,165.0,4,9.166666666666666,7.0,18,1,5,0,0.2777777777777778,3.0,15.0,5.0,5.833333333333333,13.125,7.166666666666667,17.999999999999996,0.6,0.2,4.0,13.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,leclerc,ferrari,6.0,,2.4000000000000004,138.0,6,7.666666666666667,7.777777777777778,18,0,1,2,0.05555555555555555,5.0,10.0,2.0,7.194444444444445,7.458333333333333,6.517543859649122,0.33333333333333215,0.6,0.2,5.0,10.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,sainz,ferrari,3.0,,1.2000000000000002,130.5,7,7.25,6.611111111111111,18,0,3,0,0.16666666666666666,6.0,8.0,4.0,7.194444444444445,7.458333333333333,8.0,0.33333333333333215,0.6,0.2,6.0,8.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,gasly,alphatauri,7.0,,2.8000000000000003,86.0,9,4.777777777777778,9.833333333333334,18,0,1,0,0.05555555555555555,4.0,12.0,12.0,11.694444444444445,2.9444444444444446,12.052631578947368,3.333333333333333,0.6,0.2,7.0,6.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,ocon,alpine,8.0,,3.2,46.0,11,2.5555555555555554,11.5,18,1,1,0,0.05555555555555555,13.0,0.0,0.0,10.88888888888889,2.9444444444444446,11.539823008849558,-6.666666666666667,0.6,0.2,8.0,4.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,alonso,alpine,12.0,,4.800000000000001,60.0,10,3.3333333333333335,10.277777777777779,18,0,0,0,0.0,9.0,2.0,2.0,10.88888888888889,2.9444444444444446,9.929824561403509,-6.666666666666667,0.6,0.2,9.0,2.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,norris,mclaren,5.0,,2.0,150.0,5,8.333333333333334,6.555555555555555,18,0,4,1,0.2222222222222222,10.0,1.0,-11.0,7.194444444444445,7.055555555555555,6.385964912280702,-14.333333333333332,0.6,0.2,10.0,1.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,vettel,aston_martin,9.0,,3.6,42.0,12,2.3333333333333335,12.055555555555555,18,0,1,0,0.05555555555555555,7.0,6.0,6.0,11.944444444444445,1.8888888888888888,11.761904761904763,1.0,0.6,0.2,11.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,raikkonen,alfa,,,,10.0,16,0.625,12.75,16,0,0,0,0.0,8.0,4.0,4.0,12.944444444444445,0.3055555555555556,13.2,0.0,0.6,0.2,12.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,russell,williams,17.0,,6.800000000000001,16.0,15,0.8888888888888888,13.277777777777779,18,0,1,0,0.05555555555555555,16.0,0.0,0.0,14.38888888888889,0.6388888888888888,7.587719298245614,-1.0,0.6,0.2,13.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,giovinazzi,alfa,13.0,,5.2,1.0,18,0.05555555555555555,12.944444444444445,18,0,0,0,0.0,11.0,0.0,0.0,12.944444444444445,0.3055555555555556,13.090909090909092,0.0,0.6,0.2,14.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,tsunoda,alphatauri,15.0,,6.0,20.0,14,1.1111111111111112,13.555555555555555,18,0,0,0,0.0,20.0,0.0,-2.0,11.694444444444445,2.9444444444444446,13.324561403508772,3.333333333333333,0.6,0.2,15.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,latifi,williams,16.0,,6.4,7.0,17,0.3888888888888889,15.5,18,0,0,0,0.0,17.0,0.0,0.0,14.38888888888889,0.6388888888888888,15.886363636363637,-1.0,0.6,0.2,16.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,mazepin,haas,19.0,,7.6000000000000005,0.0,21,0.0,17.77777777777778,18,0,0,0,0.0,18.0,0.0,0.0,17.333333333333332,0.0,17.761904761904763,0.0,0.6,0.2,17.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,mick_schumacher,haas,18.0,,7.2,0.0,20,0.0,16.88888888888889,18,0,0,0,0.0,19.0,0.0,0.0,17.333333333333332,0.0,15.55813953488372,0.0,0.6,0.2,18.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,ricciardo,mclaren,11.0,,4.4,104.0,8,5.777777777777778,7.833333333333333,18,1,1,0,0.05555555555555555,12.0,0.0,-6.0,7.194444444444445,7.055555555555555,11.507246376811594,-14.333333333333332,0.6,0.2,19.0,0.0,
2021,19,São Paulo Grand Prix,,Sao Paulo Grand Prix,stroll,aston_martin,14.0,,5.6000000000000005,26.0,13,1.4444444444444444,11.833333333333334,18,0,0,0,0.0,14.0,0.0,-1.0,11.944444444444445,1.8888888888888888,12.410714285714286,1.0,0.6,0.2,20.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,hamilton,mercedes,1.0,,0.5,316.5,2,16.657894736842106,3.736842105263158,19,6,14,3,0.7368421052631579,1.0,25.0,0.0,5.394736842105263,13.486842105263158,6.271929824561403,-0.3333333333333357,0.5,0.2,1.0,25.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,max_verstappen,red_bull,7.0,,3.5,325.5,1,17.13157894736842,4.526315789473684,19,9,15,9,0.7894736842105263,2.0,18.0,0.0,5.684210526315789,13.25,3.254385964912281,16.0,0.5,0.2,2.0,19.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,alonso,alpine,3.0,,1.5,62.0,10,3.263157894736842,10.210526315789474,19,0,0,0,0.0,9.0,2.0,2.0,10.763157894736842,2.9473684210526314,9.929824561403509,-2.0000000000000004,0.5,0.2,3.0,15.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,perez,red_bull,11.0,,5.5,178.0,4,9.368421052631579,6.842105263157895,19,1,5,0,0.2631578947368421,4.0,13.0,3.0,5.684210526315789,13.25,7.166666666666667,16.0,0.5,0.2,4.0,12.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,ocon,alpine,9.0,,4.5,50.0,11,2.6315789473684212,11.31578947368421,19,1,1,0,0.05263157894736842,8.0,4.0,4.0,10.763157894736842,2.9473684210526314,11.539823008849558,-2.0000000000000004,0.5,0.2,5.0,10.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,stroll,aston_martin,12.0,,6.0,26.0,13,1.368421052631579,12.263157894736842,19,0,0,0,0.0,20.0,0.0,-1.0,12.131578947368421,1.7894736842105263,12.410714285714286,-0.33333333333333304,0.5,0.2,6.0,8.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,sainz,ferrari,5.0,,2.5,138.5,7,7.2894736842105265,6.578947368421052,19,0,3,0,0.15789473684210525,6.0,8.0,4.0,7.105263157894737,7.5394736842105265,8.0,1.0,0.5,0.2,7.0,6.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,leclerc,ferrari,13.0,,6.5,148.0,6,7.7894736842105265,7.631578947368421,19,0,1,2,0.05263157894736842,5.0,10.0,2.0,7.105263157894737,7.5394736842105265,6.517543859649122,1.0,0.5,0.2,8.0,4.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,norris,mclaren,4.0,,2.0,151.0,5,7.947368421052632,6.7368421052631575,19,0,4,1,0.21052631578947367,10.0,1.0,-11.0,7.578947368421052,6.7105263157894735,6.385964912280702,-17.666666666666668,0.5,0.2,9.0,2.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,vettel,aston_martin,10.0,,5.0,42.0,12,2.210526315789474,12.0,19,0,1,0,0.05263157894736842,11.0,0.0,0.0,12.131578947368421,1.7894736842105263,11.761904761904763,-0.33333333333333304,0.5,0.2,10.0,1.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,gasly,alphatauri,2.0,,1.0,92.0,9,4.842105263157895,9.68421052631579,19,0,1,0,0.05263157894736842,7.0,6.0,6.0,11.657894736842104,2.9473684210526314,12.052631578947368,4.0,0.5,0.2,11.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,ricciardo,mclaren,14.0,,7.0,104.0,8,5.473684210526316,8.421052631578947,19,1,1,0,0.05263157894736842,19.0,0.0,-6.0,7.578947368421052,6.7105263157894735,11.507246376811594,-17.666666666666668,0.5,0.2,12.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,tsunoda,alphatauri,8.0,,4.0,20.0,14,1.0526315789473684,13.631578947368421,19,0,0,0,0.0,15.0,0.0,-2.0,11.657894736842104,2.9473684210526314,13.324561403508772,4.0,0.5,0.2,13.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,raikkonen,alfa,16.0,,8.0,10.0,16,0.5882352941176471,12.705882352941176,17,0,0,0,0.0,12.0,0.0,0.0,12.947368421052632,0.2894736842105263,13.2,0.0,0.5,0.2,14.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,giovinazzi,alfa,18.0,,9.0,1.0,18,0.05263157894736842,13.0,19,0,0,0,0.0,14.0,0.0,0.0,12.947368421052632,0.2894736842105263,13.090909090909092,0.0,0.5,0.2,15.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,mick_schumacher,haas,19.0,,9.5,0.0,20,0.0,16.94736842105263,19,0,0,0,0.0,18.0,0.0,0.0,17.342105263157894,0.0,15.55813953488372,0.0,0.5,0.2,16.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,russell,williams,15.0,,7.5,16.0,15,0.8421052631578947,13.263157894736842,19,0,1,0,0.05263157894736842,13.0,0.0,0.0,14.394736842105264,0.6052631578947368,7.587719298245614,-1.0,0.5,0.2,17.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,mazepin,haas,20.0,,10.0,0.0,21,0.0,17.736842105263158,19,0,0,0,0.0,17.0,0.0,0.0,17.342105263157894,0.0,17.761904761904763,0.0,0.5,0.2,18.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,latifi,williams,17.0,,8.5,7.0,17,0.3684210526315789,15.526315789473685,19,0,0,0,0.0,16.0,0.0,0.0,14.394736842105264,0.6052631578947368,15.886363636363637,-1.0,0.5,0.2,19.0,0.0,
2021,20,Qatar Grand Prix,,Qatar Grand Prix,bottas,mercedes,6.0,,3.0,196.0,3,10.31578947368421,7.052631578947368,19,1,10,4,0.5263157894736842,3.0,15.0,-1.0,5.394736842105263,13.486842105263158,12.4,-0.3333333333333357,0.5,0.2,20.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,hamilton,mercedes,1.0,,0.4,341.5,2,17.075,3.6,20,7,15,4,0.75,1.0,25.0,0.0,5.65,13.4375,6.271929824561403,-4.9999999999999964,0.6,0.2,1.0,26.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,max_verstappen,red_bull,3.0,,1.2000000000000002,344.5,1,17.225,4.4,20,9,16,9,0.8,2.0,19.0,1.0,5.55,13.3625,3.254385964912281,3.0,0.6,0.2,2.0,18.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,bottas,mercedes,2.0,,0.8,196.0,3,9.8,7.7,20,1,10,4,0.5,20.0,0.0,-16.0,5.65,13.4375,12.4,-4.9999999999999964,0.6,0.2,3.0,15.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,ocon,alpine,9.0,,3.6,60.0,11,3.0,11.0,20,1,1,0,0.05,5.0,10.0,10.0,10.425,3.425,11.539823008849558,8.0,0.6,0.2,4.0,12.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,ricciardo,mclaren,11.0,,4.4,104.0,8,5.2,8.6,20,1,1,0,0.05,12.0,0.0,-6.0,7.725,6.425,11.507246376811594,-11.666666666666666,0.6,0.2,5.0,10.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,gasly,alphatauri,6.0,,2.4000000000000004,92.0,9,4.6,9.75,20,0,1,0,0.05,11.0,0.0,0.0,11.675,2.8,12.052631578947368,2.6666666666666665,0.6,0.2,6.0,8.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,leclerc,ferrari,4.0,,1.6,152.0,6,7.6,7.65,20,0,1,2,0.05,8.0,4.0,-4.0,7.125,7.4125,6.517543859649122,-0.9999999999999982,0.6,0.2,7.0,6.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,sainz,ferrari,15.0,,6.0,144.5,7,7.225,6.6,20,0,3,0,0.15,7.0,6.0,2.0,7.125,7.4125,8.0,-0.9999999999999982,0.6,0.2,8.0,4.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,giovinazzi,alfa,10.0,,4.0,1.0,18,0.05,13.1,20,0,0,0,0.0,15.0,0.0,0.0,13.025,0.275,13.090909090909092,0.0,0.6,0.2,9.0,2.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,norris,mclaren,7.0,,2.8000000000000003,153.0,5,7.65,6.85,20,0,4,1,0.2,9.0,2.0,-10.0,7.725,6.425,6.385964912280702,-11.666666666666666,0.6,0.2,10.0,1.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,stroll,aston_martin,18.0,,7.2,34.0,13,1.7,11.95,20,0,0,0,0.0,6.0,8.0,7.0,11.925,1.925,12.410714285714286,4.0,0.6,0.2,11.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,latifi,williams,16.0,,6.4,7.0,17,0.35,15.7,20,0,0,0,0.0,19.0,0.0,0.0,14.575,0.575,15.886363636363637,-0.3333333333333333,0.6,0.2,12.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,alonso,alpine,13.0,,5.2,77.0,10,3.85,9.85,20,0,1,0,0.05,3.0,15.0,15.0,10.425,3.425,9.929824561403509,8.0,0.6,0.2,13.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,tsunoda,alphatauri,8.0,,3.2,20.0,14,1.0,13.6,20,0,0,0,0.0,13.0,0.0,-2.0,11.675,2.8,13.324561403508772,2.6666666666666665,0.6,0.2,14.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,raikkonen,alfa,12.0,,4.800000000000001,10.0,16,0.5555555555555556,12.777777777777779,18,0,0,0,0.0,14.0,0.0,0.0,13.025,0.275,13.2,0.0,0.6,0.2,15.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,vettel,aston_martin,17.0,,6.800000000000001,43.0,12,2.15,11.9,20,0,1,0,0.05,10.0,1.0,1.0,11.925,1.925,11.761904761904763,4.0,0.6,0.2,16.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,perez,red_bull,5.0,,2.0,190.0,4,9.5,6.7,20,1,5,0,0.25,4.0,12.0,2.0,5.55,13.3625,7.166666666666667,3.0,0.6,0.2,17.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,mazepin,haas,20.0,,8.0,0.0,21,0.0,17.75,20,0,0,0,0.0,18.0,0.0,0.0,17.325,0.0,17.761904761904763,0.0,0.6,0.2,18.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,russell,williams,14.0,,5.6000000000000005,16.0,15,0.8,13.45,20,0,1,0,0.05,17.0,0.0,0.0,14.575,0.575,7.587719298245614,-0.3333333333333333,0.6,0.2,19.0,0.0,
2021,21,Saudi Arabian Grand Prix,,Saudi Arabian Grand Prix,mick_schumacher,haas,19.0,,7.6000000000000005,0.0,20,0.0,16.9,20,0,0,0,0.0,16.0,0.0,0.0,17.325,0.0,15.55813953488372,0.0,0.6,0.2,20.0,0.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,max_verstappen,red_bull,1.0,,0.5,362.5,2,17.261904761904763,4.285714285714286,21,9,17,9,0.8095238095238095,2.0,18.0,0.0,5.738095238095238,13.154761904761905,3.254385964912281,-10.999999999999996,0.5,0.2,1.0,26.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,hamilton,mercedes,2.0,,1.0,367.5,1,17.5,3.4761904761904763,21,8,16,5,0.7619047619047619,1.0,26.0,1.0,5.476190476190476,13.773809523809524,6.271929824561403,8.333333333333336,0.5,0.2,2.0,18.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,sainz,ferrari,5.0,,2.5,148.5,7,7.071428571428571,6.666666666666667,21,0,3,0,0.14285714285714285,8.0,4.0,0.0,7.142857142857143,7.2976190476190474,8.0,-4.666666666666666,0.5,0.2,3.0,15.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,tsunoda,alphatauri,8.0,,4.0,20.0,14,0.9523809523809523,13.619047619047619,21,0,0,0,0.0,14.0,0.0,-2.0,11.595238095238095,2.857142857142857,13.324561403508772,-2.666666666666666,0.5,0.2,4.0,12.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,gasly,alphatauri,12.0,,6.0,100.0,9,4.761904761904762,9.571428571428571,21,0,1,0,0.047619047619047616,6.0,8.0,8.0,11.595238095238095,2.857142857142857,12.052631578947368,-2.666666666666666,0.5,0.2,5.0,10.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,bottas,mercedes,6.0,,3.0,211.0,3,10.047619047619047,7.476190476190476,21,1,11,4,0.5238095238095238,3.0,15.0,-1.0,5.476190476190476,13.773809523809524,12.4,8.333333333333336,0.5,0.2,6.0,8.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,norris,mclaren,3.0,,1.5,154.0,6,7.333333333333333,7.0,21,0,4,1,0.19047619047619047,10.0,1.0,-11.0,7.714285714285714,6.380952380952381,6.385964912280702,-2.333333333333333,0.5,0.2,7.0,6.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,alonso,alpine,11.0,,5.5,77.0,10,3.6666666666666665,10.0,21,0,1,0,0.047619047619047616,13.0,0.0,0.0,10.333333333333334,3.5476190476190474,9.929824561403509,13.333333333333334,0.5,0.2,8.0,4.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,ocon,alpine,9.0,,4.5,72.0,11,3.4285714285714284,10.666666666666666,21,1,1,0,0.047619047619047616,4.0,12.0,12.0,10.333333333333334,3.5476190476190474,11.539823008849558,13.333333333333334,0.5,0.2,9.0,2.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,leclerc,ferrari,7.0,,3.5,158.0,5,7.523809523809524,7.619047619047619,21,0,1,2,0.047619047619047616,7.0,6.0,-2.0,7.142857142857143,7.2976190476190474,6.517543859649122,-4.666666666666666,0.5,0.2,10.0,1.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,vettel,aston_martin,15.0,,7.5,43.0,12,2.0476190476190474,12.095238095238095,21,0,1,0,0.047619047619047616,16.0,0.0,0.0,12.0,1.8333333333333333,11.761904761904763,0.0,0.5,0.2,11.0,0.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,ricciardo,mclaren,10.0,,5.0,114.0,8,5.428571428571429,8.428571428571429,21,1,1,0,0.047619047619047616,5.0,10.0,4.0,7.714285714285714,6.380952380952381,11.507246376811594,-2.333333333333333,0.5,0.2,12.0,0.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,stroll,aston_martin,13.0,,6.5,34.0,13,1.619047619047619,11.904761904761905,21,0,0,0,0.0,11.0,0.0,-1.0,12.0,1.8333333333333333,12.410714285714286,0.0,0.5,0.2,13.0,0.0,
2021,22,Abu Dhabi Grand Prix,,Abu Dhabi Grand Prix,mick_schumacher,haas,19.0,,9.5,0.0,20,0.0,17.047619047619047,21,0,0,0,0.0,20.0,0.0,0.0,17.404761904761905,0.0,15.55813953488372,0.0,0.5,0.2,14.0,0.0,
