season,round,race_name,circuit_id,circuit_name,driver_id,constructor_id,grid_position,quali_gap_to_pole,grid_position_weighted,current_points,current_position,avg_points_per_race,avg_finish_position,races_completed,wins,podiums,poles,recent_top3_rate,last_race_finish,last_race_points,momentum,constructor_avg_finish,constructor_avg_points,driver_track_history,constructor_development_rate,track_overtaking_index,season_weight,finish_position,points,dnf_flag
2026,5,Canadian Grand Prix,,Canadian Grand Prix,alonso,aston_martin,19.0,2.618,5.700000000000001,0.0,20,0.0,17.0,4,0,0,0,0.0,15.0,0.0,0.0,17.625,0.0,9.929824561403509,0.0,0.7,1.0,20.0,0.0,0.5
2026,5,Canadian Grand Prix,,Canadian Grand Prix,albon,williams,18.0,2.273,5.4,1.0,17,0.25,16.0,4,0,0,0,0.0,10.0,1.0,1.0,14.0,0.625,12.956043956043956,1.6666666666666667,0.7,1.0,21.0,0.0,0.25
2026,5,Canadian Grand Prix,,Canadian Grand Prix,arvid_lindblad,rb,9.0,0.702,2.7,4.0,12,1.0,12.0,4,0,0,0,0.0,14.0,0.0,-4.0,12.125,1.5,,-1.3333333333333335,0.7,1.0,22.0,0.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,antonelli,mercedes,,0.0,,118.0,1,23.6,1.2,5,4,5,3,1.0,1.0,25.0,7.0,3.6,18.5,9.833333333333334,-10.0,0.2,1.0,1.0,25.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,hamilton,ferrari,,0.228,,61.0,3,12.2,4.2,5,0,2,0,0.4,2.0,18.0,6.0,4.3,11.9,6.271929824561403,-5.333333333333332,0.2,1.0,2.0,18.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,hadjar,red_bull,,0.383,,14.0,12,2.8,13.4,5,0,0,0,0.0,5.0,10.0,10.0,10.5,5.1,11.791666666666666,7.0,0.2,1.0,3.0,15.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,piastri,mclaren,,0.573,,33.0,7,6.6,11.2,5,0,2,0,0.4,11.0,0.0,0.0,10.6,7.1,6.628571428571429,15.333333333333332,0.2,1.0,4.0,12.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,lawson,rb,,1.361,,14.0,11,2.8,11.2,5,0,0,0,0.0,7.0,6.0,6.0,12.6,1.8,12.82857142857143,-2.3333333333333335,0.2,1.0,5.0,10.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,arvid_lindblad,rb,,2.197,,4.0,14,0.8,14.0,5,0,0,0,0.0,22.0,0.0,-4.0,12.6,1.8,,-2.3333333333333335,0.2,1.0,6.0,8.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,gasly,alpine,,1.175,,19.0,8,3.8,10.4,5,0,0,0,0.0,8.0,4.0,3.0,10.5,3.4,12.052631578947368,3.0,0.2,1.0,7.0,6.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,albon,williams,,1.736,,1.0,17,0.2,17.0,5,0,0,0,0.0,21.0,0.0,0.0,14.2,0.7,12.956043956043956,0.6666666666666667,0.2,1.0,8.0,4.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,ocon,haas,,2.671,,1.0,16,0.2,12.4,5,0,0,0,0.0,14.0,0.0,0.0,11.7,1.8,11.539823008849558,-7.333333333333333,0.2,1.0,9.0,2.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,perez,cadillac,,2.696,,0.0,19,0.0,16.2,5,0,0,0,0.0,17.0,0.0,0.0,16.6,0.0,7.166666666666667,0.0,0.2,1.0,10.0,1.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,alonso,aston_martin,,3.298,,0.0,21,0.0,17.6,5,0,0,0,0.0,20.0,0.0,0.0,17.6,0.0,9.929824561403509,0.0,0.2,1.0,11.0,0.0,0.6
2026,6,Monaco Grand Prix,,Monaco Grand Prix,bortoleto,audi,,2.632,,2.0,15,0.4,13.6,5,0,0,0,0.0,13.0,0.0,-2.0,14.3,0.2,14.25,-1.0,0.2,1.0,12.0,0.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,russell,mercedes,,0.394,,67.0,2,13.4,6.0,5,1,2,2,0.4,19.0,0.0,-25.0,3.6,18.5,7.587719298245614,-10.0,0.2,1.0,13.0,0.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,hulkenberg,audi,,1.851,,0.0,18,0.0,15.0,5,0,0,0,0.0,12.0,0.0,0.0,14.3,0.2,12.98611111111111,-1.0,0.2,1.0,14.0,0.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,colapinto,alpine,,1.944,,15.0,10,3.0,10.6,5,0,0,0,0.0,6.0,8.0,8.0,10.5,3.4,15.222222222222221,3.0,0.2,1.0,15.0,0.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,sainz,williams,,1.764,,6.0,13,1.2,11.4,5,0,0,0,0.0,9.0,2.0,2.0,14.2,0.7,8.0,0.6666666666666667,0.2,1.0,16.0,0.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,leclerc,ferrari,,0.3,,58.0,4,11.6,4.4,5,0,2,0,0.4,4.0,12.0,-3.0,4.3,11.9,6.517543859649122,-5.333333333333332,0.2,1.0,17.0,0.0,0.0
2026,6,Monaco Grand Prix,,Monaco Grand Prix,stroll,aston_martin,,4.01,,0.0,22,0.0,17.6,5,0,0,0,0.0,15.0,0.0,0.0,17.6,0.0,12.410714285714286,0.0,0.2,1.0,18.0,0.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,norris,mclaren,,0.714,,38.0,5,7.6,10.0,5,0,1,0,0.2,18.0,0.0,-10.0,10.6,7.1,6.385964912280702,15.333333333333332,0.2,1.0,19.0,0.0,0.4
2026,6,Monaco Grand Prix,,Monaco Grand Prix,bearman,haas,,2.763,,17.0,9,3.4,11.0,5,0,0,0,0.0,10.0,1.0,-5.0,11.7,1.8,11.555555555555555,-7.333333333333333,0.2,1.0,20.0,0.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,bottas,cadillac,,3.232,,0.0,20,0.0,17.0,5,0,0,0,0.0,16.0,0.0,0.0,16.6,0.0,12.4,0.0,0.2,1.0,21.0,0.0,0.2
2026,6,Monaco Grand Prix,,Monaco Grand Prix,max_verstappen,red_bull,,0.043,,37.0,6,7.4,7.6,5,0,1,0,0.2,3.0,15.0,7.0,10.5,5.1,3.254385964912281,7.0,0.2,1.0,22.0,0.0,0.2
